source_id,ra,dec,parallax,pmra,pmdec,radial_velocity
4342090410160122240,243.3981266957642,-12.661809211472727,12.081437654724699,-29.411210118084743,-55.93753105319091,27.560654
4213714181289487104,293.97269689797037,-3.0575607098899917,14.429244869518815,15.192624208759252,-19.62669402667396,9.305679
4315097159237974784,293.73301112175847,11.42413379922585,24.278166860658498,280.0233240408727,7.45275965871863,-59.618782
4302763834205744640,295.27736606398827,10.679718130998,10.01635559476801,-57.331541192301636,-68.58070385970385,-12.769138
4239015627472220288,293.97950143891416,-1.0932535066608002,18.457963343241165,-40.93885671358094,207.82507772208223,-46.097797
4239145713444486144,293.9366299882501,-0.24188852491940482,13.095128411112738,-82.27457881975859,-326.82432102489764,-17.954096
4085340391960611968,285.677210057481,-20.41213727615504,14.120579722451268,35.87726924893663,-54.90424511976382,-12.121418
4110652970771689856,262.9304698810217,-23.571080066811813,17.72279286119187,-88.82381994492513,-30.063897433433212,2.6392202
4238567885719931136,296.9491153581904,-0.32541411538826376,17.522476196432272,42.66558985110485,-101.8659570474469,-81.20725
4238455254495155456,296.6738968848519,-1.0586430127224775,21.145460996580415,-52.723196417372854,64.25377364419327,-47.247837
4110286313612823424,264.3174965538618,-24.593020623068927,14.46514274396013,57.919885543891155,48.45743403780526,9.063899
4237920204651836800,295.23015959530346,-1.8701784513161734,21.782043798289788,163.10455157362642,-30.68863832610885,-65.17375
4215059743009228544,293.2473031914904,-1.0050370988806796,17.309362298156394,95.80879944620801,-35.36029934537145,-0.81224245
4287632595683039232,293.6184617054886,1.338782615512213,15.094592888949999,-54.73432155201293,-12.66291555939398,13.093793
4111722417582423168,261.10350047230156,-22.80191261798317,12.538675730779678,25.444939963068478,-6.471945762827167,0.56360275
6773232149571759616,291.56306854244957,-20.59072192320386,10.486391978618784,12.121488450031306,-76.23747703057029,20.01434
4114604237568475776,260.26659526278866,-23.166307342881133,11.373988351952804,-81.983366852898,-47.33965259431486,-42.684204
4114644404106503424,260.45379884339525,-22.751789747630216,15.66912368720235,-10.895286694901692,-65.81699771365437,-42.161358
4181988559239338752,294.7697343894755,-15.499136130530806,16.645044857910502,-19.00417311548952,23.08147171389152,-2.7828658
4208542490905363968,292.8073841859249,-5.163216001470129,12.568623957836957,-100.48736121968024,-238.18419234407432,48.926533
4294231623975947136,293.0044664136609,5.398032988238493,20.69765446051908,82.98051104287616,-119.52923329533552,-75.97526
4294395623004455168,292.9306850168628,5.769130158646378,13.848233252288171,95.48557419848524,12.000509634024343,-23.809582
4208116430149686144,292.9475803025253,-6.403555827262615,14.194275287145048,120.14520479545308,-31.226567464145717,-33.04919
4239437599419697536,294.00264899662244,0.08947751832969227,25.127063694377764,-15.499447421381063,-384.5882197440689,-13.326845
4182746092690216448,293.8748517503699,-15.301116842995008,13.191932516506359,-9.092798621558588,-161.50194221665018,-44.303543
4295139648789973760,293.2263798093903,7.402954483242076,13.987968042959647,83.00383096227186,-335.99815549823,-11.58457
4308442262011088768,292.28927623716044,9.536440451863529,14.511435638670962,186.66372508084817,-28.189755985426466,-14.691851
4111127616175412864,260.7094157209474,-24.048815724413487,22.856391953945497,-45.56484487105556,-49.72876124783054,-35.429092
4190398831061793792,297.2593165043789,-10.87082840427798,11.035250783669865,29.308653330163956,-12.667428766443432,-31.360245
4192992029230363264,296.02561918213013,-11.391514236445127,11.04540151127693,39.75624844420113,-44.58998750683263,-74.71533
4322784016783790848,290.991818309392,17.427461037735277,14.61735925439906,19.464289038049642,2.02116610331093,-52.82062
4516533805447902208,288.19161167931645,20.444149655758594,12.639584485661173,-42.643918488187005,10.030629501456408,-86.250336
4322459557770027776,290.91211182171577,16.666846901311615,10.499876874399547,-65.54132817892913,33.45404049793718,-54.18718
4516066306855789056,288.1882180191549,18.81349992805527,16.463038511753194,114.1679069380821,167.3531070941608,-63.63365
4513495442518338688,288.11528972477277,16.84925153281705,22.007125156820063,140.15984774199316,-211.30960112104472,31.698921
4189984761849441280,296.2258574549105,-11.467669805939916,13.173948825598421,-23.33063755937974,-4.987205066105376,34.57905
4190130344063214208,297.4449429992471,-11.409119688056466,12.965207290633879,40.10759718300824,-61.68644324767592,-45.430855
4194739565524411776,296.0712044311421,-8.35931683915253,14.779154622169816,67.67350386569687,5.148984189500778,-3.8952668
4194740523296109824,296.181065389573,-8.354115759574828,10.507657849262246,45.49725486927413,-4.785706315107315,-17.692244
4189556776949973376,296.6434468482514,-12.594603121937347,13.078434297324934,-10.556130764040585,-74.05050455325959,-12.385964
4182958848189670016,294.39290982705467,-14.302449709836804,31.577043537278104,-104.66044533278338,-146.3014650911366,-15.259348
4182118443347927296,294.99313312336926,-14.888154772468926,10.316043699369763,16.50296061056912,2.5265273295958988,-47.372055
4193423759343681280,296.95713766811866,-10.577763891586873,12.000151732950423,20.629535196932522,-135.31750884871084,-6.8579426
4515383166527921152,289.2024826157273,18.976027734831064,17.91269226445918,10.747448040386171,-65.16560365716035,-1.6397576
4345775217221821312,243.90633606005997,-8.371641161548801,70.73714672122247,232.2303207442892,-495.3782016299215,11.711005
4180116782428841216,294.3271878480462,-17.1723507774928,12.591497740782467,15.453618586135597,-78.63654718479071,-0.3547211
4197023904014523776,298.34177944322266,-6.004341656839661,14.937908858863638,34.043289379251334,-8.228184392368536,-27.782677
4063353801619613696,271.60114492256605,-26.199141695327747,11.88844377521661,-54.647947543469655,-36.82451253142657,-23.110073
4330091611564132608,244.54883785855736,-12.93507436030372,11.563911608303705,-17.199268738500656,-66.75777437670459,-14.912082
4348474449549600896,242.65875178844337,-8.24453720678281,10.811961870840683,-26.920691933581846,-35.669794927555174,-9.569717
4348648344189848448,241.944864299355,-8.31899311813994,12.64146544339968,-53.5201693015368,-8.256582786164255,-55.72265
4331860382175630848,245.6443702016878,-11.32385458259615,14.350485463951355,-63.695772720119024,-36.81129287793154,-21.703712
4331831966671986560,245.8614216444174,-11.595135061828593,17.74298956496246,-155.27747153926998,-118.97864660482747,-17.469938
4081994612429936896,287.41218967641737,-21.47136563512545,16.212579721772162,-272.04251905890163,-380.5033423058082,-43.63543
4064818419784791424,272.5617777917353,-26.107563122917,10.619911055979118,-31.277295020287713,-1.0713513144039595,2.6485047
4082393254115239424,286.760863059769,-20.440392018619953,15.214316195230857,28.33621746348144,-158.4040239885555,-43.36684
4327143442933813376,248.29808068240698,-14.693470961081363,17.22605975998471,-186.9742963123432,-43.35658210803331,34.158844
4327204500188272896,247.66511572581797,-14.542455833779451,11.347352824904826,22.94099035434558,-153.05503409555507,28.266006
4329971008881691776,244.25396691635078,-13.365414540874255,14.289859570735334,99.97980077982854,-30.546665082749165,31.633112
4331564613548415872,246.57259370798585,-11.966848888803135,12.17147896473948,-111.44650601413633,8.595367015872295,-55.94022
4187838274638410112,292.7421833955974,-11.484722708781028,17.390335886860612,78.18665647786776,-14.229887686374967,11.433428
4187814085382599936,292.6488523193726,-11.562467895918415,10.996848718984653,-11.075571406302675,-64.24728903160914,-0.5118998
4186682344317422848,293.607657101171,-12.927097558291413,20.104269047421006,-170.30944107751498,-94.33881046587624,7.166547
4193990248350991104,294.18886162804097,-10.444631516124922,33.38081851340137,-290.79988575953416,-270.83891517020993,62.783337
4186862767303209728,294.9689339829055,-11.939072622460401,12.591707819328725,-34.11278954908067,-82.41518415740767,29.034697
4186660628962617856,293.9426257574265,-13.130764843390882,12.391463912746918,23.49577854526422,-84.29674913541113,12.030517
4183132605387886464,293.23229365373663,-14.072759285492856,11.597846813336902,19.702983827052226,9.568549675084206,-65.51434
4325698066179189120,247.27613301188413,-14.68282463218168,13.188966870424666,-31.30063952148015,-0.482797651878628,-9.703511
4325684665881102848,247.7052830542155,-14.785244116542374,13.37979318539218,-105.34794069945086,-126.79189348394402,10.364746
4329057039841257728,246.08154479618557,-13.642578838385726,46.86868600625159,-218.78617549724967,-206.55093374006424,7.1384406
4325143328203609600,246.11948373277264,-15.768890021692698,13.720046620484888,-16.896866903638074,47.3999110070585,-27.825285
4329899403187682304,245.3365315218973,-13.105472488682919,11.286427348166042,-51.780676133554806,61.778104271685436,-64.17606
4129909576813794304,250.44637082311186,-21.209011456391114,13.734543150786724,-49.93412551416283,79.24498521397516,-36.07342
4355275410001680256,244.25722609449977,-6.2227608959942495,11.430639923338935,5.408090576146254,-5.492339358655302,20.426311
4127339880701898624,252.05240969643103,-20.94788542470662,10.54750819798278,-33.5078282968219,-67.84850179380516,44.226955
4355014757027388672,244.7101059701513,-6.643384393506521,10.088697747331926,5.1158748026791905,-57.91672740753483,-34.774944
4326887428522526848,249.05602983134327,-15.170771651009327,21.855498938378073,-572.3415804457682,-174.5797333630903,-87.28707
4102662712310868992,283.88155687410153,-12.931022700093292,12.463349829560922,81.68414647035236,-37.25632542147777,-32.783558
4077746992892574208,277.50805852696607,-23.726994743723136,17.767160776630487,-8.311859822376537,-47.39993384199496,-25.193998
4532530668824000512,281.84180264708385,23.23014878749825,10.712261300054548,2.6643603683462387,0.9891143822868081,16.265694
4531562789355976064,281.58537396662285,22.070051164441832,14.483132936504244,-28.565060542551855,-59.54848161608269,-58.090607
4450315511480413824,244.25424943821324,7.151481215953891,17.884053088338067,-123.94485411905254,-58.52591857970282,-4.3015018
4438229125613774208,244.33085344897663,6.396703151191393,18.250624620683674,-91.32385991411974,-240.21513241507327,-51.788063
4438229645308638720,244.39482920864697,6.401961793401277,10.520441479872172,47.21689820284479,-31.11295892551299,33.3493
4439706323784836224,245.3468458272129,6.66542388051895,13.207071801580911,-86.22535542552001,21.625246182881636,-8.362889
4439763223511656960,245.45241165193875,7.174023825306063,17.403692592723864,-278.73347117318445,-180.53657972791365,-9.04474
4460053473650291712,245.26245609030167,11.995104001063966,10.345220767929238,66.39209171107919,-112.33466339595736,-11.202538
4459907547841472128,246.43515528550225,11.91907312875887,12.990510309308593,-88.48859545534307,1.6059092803365103,-64.556206
4460085703084994944,245.52973966455633,12.214255192618888,17.942129569484514,64.89946093593866,-68.12161830605811,-6.697543
4451942719970182144,244.7460516856321,8.194239463888438,10.154446377598997,-59.35447327453441,-43.2082956773021,-43.915188
4452866172298827392,245.84318029803245,10.004606208205479,13.525481379510426,51.90110528809882,-32.203558666525986,-9.216675
4456362619273976320,242.40723503593372,10.23714081208977,11.805333618280114,27.313123454190773,-3.9859906935894944,-0.11540449
4453231789976168320,242.82863933470728,9.375808790311702,10.943347765942232,-118.4687949572997,-143.3992064068671,14.194281
4456327812858948736,242.10640711340838,9.962495475091957,16.492472187372602,-53.399584082319734,-40.06337220896833,-13.687063
4451777140390648832,241.98511924023893,9.183917045856804,11.79000370025745,65.46632250705724,-87.46297903320433,-8.084834
4451488552947354624,242.06669983131536,8.524267691874794,17.908486777990753,-91.63262387664744,-86.1012704898863,-31.201023
4437544958802101376,242.1603510295066,4.8148512361520455,14.823066519568192,17.322680276061153,-134.77377568711364,-17.325459
4462346092830976768,248.0501633856222,14.656541554859544,12.964373766093933,-35.04901097423162,88.81944717986028,-31.587166
4450194359043061632,242.85351445677932,6.388454819748618,14.159791759053068,-131.38051520993062,14.344937175844773,-41.32065
4187277313244666880,291.42002557715,-12.657781091003615,11.180666187480567,30.83226468468988,-30.576653101056777,-25.982254
4187697330994702208,291.327633635969,-11.514106898003178,15.080215270599174,-55.18768378064098,-100.51731330607349,-1.2535309
4114986042975604224,259.0992284159952,-21.85868497696989,17.56479277731325,-69.17871559594244,-165.0761628071617,-103.33376
4185669178721367552,289.76537110467393,-13.34208271854808,19.969801545101987,-84.81958408841561,-90.22925183565035,54.6373
4437692877477200256,243.04700419631803,5.488602287601937,11.282340190035159,-357.15795003456014,-629.1791778886895,-10.994408
4563274422674537344,248.9110011791638,18.346944833438236,12.026620991037595,-78.6860356995147,36.70276975891798,-97.346245
4563546238267469056,249.58218928886816,19.86098910627387,13.845379971944151,-36.038664872482116,19.474607838047085,-28.741247
4564033841612450048,251.14937060775296,20.73590332677128,16.15262333932858,-266.77248998581416,-271.84515472769715,-15.386638
4315804351350378496,291.24577656808344,11.947271123353104,67.01526888035684,721.2921943048541,642.9684532716341,-100.325775
4531183457844330496,281.18485593911015,21.952501085959458,28.822520165791534,-173.75613160076935,29.771118946447043,7.3078218
4465366073317360896,248.1453822969884,15.099347696452977,10.130085455808716,-47.23668085830135,-11.700802003790125,-16.958525
4412349890370336896,242.77644201966817,2.9141888831256453,16.219786077330934,-64.38447508479672,-36.65036335103006,-11.37566
4519238741479079936,284.2503814003143,21.183541250956207,19.494679197864254,73.34827094105819,33.4207955702245,-51.7399
4412192660207184896,242.20497424384817,2.2158768994808646,13.114418590543991,-49.96301931855888,74.31175380266426,-21.385078
4413192562953711872,242.33504538620775,3.656560966219159,13.438902110666927,17.627542332338734,-26.120555668994044,-18.819918
4436395075798966016,244.20728982690258,3.7726686387556256,10.923252176473941,-35.19081819016194,-26.936748525009822,-40.136646
4412851095872432000,240.52280198467125,2.754024905496996,14.274163905484075,-0.49900492965688137,-50.38817470370752,-45.29482
4408222598597810944,242.8852040036472,-0.08389323881906006,17.516283029572094,-159.01479214485937,-130.39383244827192,-25.825106
4425619037211082752,240.85703630764255,5.059876517837778,13.465789443102313,25.64994268574409,9.400135792238089,-28.376986
4413479501127813888,241.27866709081658,4.147408255258424,13.331439524706871,-68.11389022186883,39.31951946507157,-113.33485
4437828078747570560,244.05901346311046,5.3695581815891975,10.478314638961093,-25.63295700545796,-97.11802992764002,73.59153
4110661144000540160,260.21368477377865,-25.876829170645653,10.323814756046001,-41.645599167367195,90.60499432361789,-23.266422
4405638574477354624,243.31093857894896,-1.4023884544041203,10.516201466797224,-49.09921977725733,-69.46916694576664,-46.4673
4111062298301073408,259.502557367863,-24.28693809621882,11.361229740388339,-56.85272733724291,-8.073625991644201,-29.438179
4110890838850274560,260.282345298805,-24.683600911651226,22.326622504806554,101.07149607071456,-10.243353889687816,-5.05988
4518798180913945472,282.6127625262241,20.631198021788673,12.292420276168142,-17.906806543766265,0.3146905043454231,-62.35114
4111078309939315840,259.5302107580978,-24.07335152964133,23.453241137306986,98.50642994998901,-74.00433266208566,-13.107597
4463304489015265920,244.8510880129679,13.365112661135598,12.952283632750381,-63.594065778686804,-9.503351742795356,-33.61365
4463140593063336448,244.4968200467522,12.491098068478088,12.209267812451415,-93.83129503901745,-66.66023356208389,-1.0830288
4356769543224411776,244.4393611824173,-4.036981270547385,14.32969519391174,10.031414559686976,-58.383215308396615,11.748937
4564327441278960768,250.6913856629314,21.656090083627188,11.186376970743266,16.870655833139054,-4.398368591301777,-31.047113
4518876899080721408,283.7584702782055,20.02100572458189,10.08656778074649,14.25997647292725,92.20271271723263,-48.181084
4463900836634494720,246.65594542900047,14.830698392279633,11.650103595102818,5.03639561267294,-70.91838506380348,2.9184945
4564234227606430208,249.90131877070715,21.068519736007417,10.14783302489569,61.27918900467319,10.849603658617967,-23.651999
4465491005325562624,248.12750609735934,15.54294719422704,11.32817147947324,-38.847688110567475,104.8627517027073,-44.912224
4512811202709371264,287.9370518587751,15.839891431625254,11.23730524389499,24.55708263471321,12.258796455244381,-66.63546
4356617982420577280,242.7928005300681,-4.225214149473144,10.235865615060506,15.528691854653747,95.05958846557378,7.145297
4406605388791127936,241.32350577101647,-1.0223700756081051,10.667252360987028,3.3996562716041563,-31.24657786283097,-47.550255
4406596420899555200,241.17189215746836,-1.160273090513934,17.485677970024895,-148.01439073311644,-28.039724229298663,-68.69217
4109034455276324608,259.05329410009625,-26.551146094884785,167.9616795430231,-479.57323273959537,-1124.3316833654421,-0.067876756
4319493968763959936,289.82087084356704,14.17761475770585,11.22815416100892,2.6592704551479933,9.357434885147777,-28.552694
4406410259838485888,242.7829244683281,-1.1147545304793407,17.079876427846393,-74.48985124140368,-134.63638071929813,18.380287
4411558723033335552,241.12331551076736,0.6718622469450068,19.777316972540273,4.411686345924929,-81.27408376952023,12.088217
4512763030352581888,287.7433090221889,15.428615719505913,10.03846236440578,93.93525464557823,-2.799038206123798,-23.4403
4412121398110483968,242.53725869910514,1.8487246040238112,10.659889984619735,-48.522246842791084,-118.64395023354,-29.420565
4411762545002828416,242.39061989980198,1.9368245082823312,10.474209563356865,37.122705033168145,2.5839695759548373,4.872346
4408159685913616896,244.06610302183597,0.34220037420726257,10.840859350118992,55.24190217010395,-54.48504214350798,-20.33681
4411405031924319360,241.61292435969784,0.9095685315260331,10.067348038240825,-25.509194746104747,17.55554398012377,-42.61635
4315946875523364736,289.9668710532774,12.028847531692463,10.458937550836634,50.14658715616687,-90.91847240880486,31.632927
4405041092983809408,241.5417837083476,-2.891361148373188,18.670941953690363,-14.468499925329969,-163.3008372127342,-14.582587
4517777421819724416,285.1794079624554,19.07207284545962,14.499741963125956,-244.61102677129742,-559.7540181546981,-1.7832813
4320952230454625536,289.0602368744511,15.558392349675804,12.57310539692304,-18.769198783985956,-76.78796534449268,-54.22257
4320952230455020544,289.05804279392106,15.556616577730722,12.65092419784955,-23.27038449978725,-78.05291201115399,-53.549274
4513165073646443008,286.9891376609706,16.852034184834405,47.32894897825039,65.28649981436479,-303.2337192175302,9.19162
4465724715969353472,246.66335917418144,15.972622083778896,12.77863392742928,0.7130875023622283,-3.5259256628568103,-37.93993
4405135822783659520,243.82435748730404,-2.8769344509494443,14.439925599757093,38.367898558577615,-79.09446802260436,-41.30137
4566515576795232768,253.0592397163451,23.539983388405602,10.602219785067515,52.83186672653105,-125.57727289647751,1.1480674
4355484901327111552,244.58521632409202,-5.401970526390963,14.116313948838416,3.465511743730431,-114.94147861978087,21.584042
4350208138869853184,241.36339379281682,-6.290433087784263,12.108063135306647,49.63303969219558,7.340670786004966,-7.7888556
4350009883181705088,241.3759782905381,-6.487111295291978,11.528751964994896,-109.62846174674586,-67.19128398928362,-53.97854
4343382061441384576,242.54398971604763,-10.778281767853056,10.505536730925257,-30.08956827321043,-31.580763017672485,18.052536
4066303447672595200,272.93060124139345,-23.701374034490094,12.258836621210863,9.905445375784625,-32.048072365040476,5.673389
4193066040106892288,295.6795136889587,-10.94859853018209,12.289716336476976,-48.532344194539874,-94.22347094290788,-56.962463
4110696259653149184,260.5098522283944,-25.54052919473702,11.035467693877663,11.23850605585455,-21.950932710537906,35.73259
4574086332828014848,260.36320753677865,26.943257062931455,10.393206043358369,-108.20797470415614,-22.965077915159092,-79.52067
4198565724249136128,285.1450714189333,-12.640647749146572,11.459114170184051,6.838039815807899,-92.02797864630793,-59.086296
4102427833461422336,284.41700922117565,-13.51020642181146,10.832935173922886,28.10128344064656,-27.854541371721282,-6.91887
4101624159180751104,285.3310991993479,-13.690821415975844,27.032525921279582,-24.92692936268134,-29.706789701677025,-32.186638
4350344993707489920,241.89362984184638,-5.708006328446809,30.414252123363507,150.20402562786248,-178.4460514795584,21.822386
5979460655025099776,259.2646708234889,-32.66308449301173,20.629789585677567,-98.54373382937163,-55.21481941992352,-39.144943
6005100578946734208,227.8080112125314,-40.715934525015896,10.273384955763708,46.02447300502648,-5.306707322358888,-2.2434685
4525943082344640256,277.67362236267076,20.81387045112142,28.523900021218225,16.277909246856716,-264.6966992009181,-62.08006
4089942329213836288,276.99059002129195,-22.503730970038873,14.505516838656659,-160.3471673326552,-28.978887531050503,-3.661071
4068939801697513600,266.8130840890145,-22.750514216951746,16.704859048438525,-58.36875970526207,-8.36842526203282,-50.743233
6008266004207837184,236.60739818201122,-39.61105794251616,14.16478417928491,-204.79135711431488,-63.629610233908274,-87.24688
6009789205765529472,235.659378537918,-37.425016029663716,12.190686591089085,-48.87973077512457,-17.283848587923522,-14.783829
6012477717851358720,234.11437272368096,-37.37359608978066,11.748772443965608,-95.06404437135242,-65.40809136423896,-25.874014
6105657170773730560,221.16173961575242,-38.00661825700742,10.17302678120958,-32.956832088321605,30.449896928937786,-10.283084
6006306910697218432,232.87467716064515,-38.82521809321307,10.930098385084978,51.69686196574884,26.484655862110095,-9.987456
4068910630272047360,267.7117716797021,-22.66930103342105,12.075437795796004,-7.437395419832039,-70.36777376972111,-75.736046
6199404379717960832,228.55023620668695,-37.14206884733628,15.078103419907137,4.187755789538279,-152.91998931571408,-0.048395008
6004932869062339584,226.30279020380013,-40.93178805590284,25.387262301582517,128.40796456692198,-88.3069595388379,14.915124
4535144998232287232,278.3231533905175,22.312152825480883,42.72506415242634,-176.24784672369407,-472.61872981749013,38.33417
4089919303821419520,276.8452684811143,-22.530305585695704,21.834410609537883,2.540917042463133,-100.27219530177769,-25.083952
4529123351004307200,278.18818318835537,22.06743057084202,12.587768836594154,-111.64446277205447,-141.80094905997007,29.37585
6010037420515549184,236.03866415005803,-36.143531906370946,10.633855776082214,-152.28648878001047,-71.47176833999676,-36.47627
6011307665686564608,237.3868588197973,-36.06586977735909,10.28786655645709,-174.09850570922944,-29.829900587802232,-28.621298
6019375194833719680,249.50297935204242,-37.29133446872545,10.088258551471627,48.98876564288169,-19.402023049562416,1.719911
6018216481365281920,245.39274104139386,-39.431730906687164,14.027008866800275,87.81984692187548,-70.494450867133,-22.09746
6009538585839374336,236.8689134126426,-37.917263016788894,65.58889545142002,-415.5065784720489,-213.99093760389204,-6.9188695
6012785374945806208,233.51478573064318,-36.45407473055103,10.812294364771434,48.39406487583226,-36.55977676590309,20.690216
4085801362212254336,286.0603137688936,-18.760376833628424,21.40047329663939,-91.37363445038672,-80.05652471249654,12.412678
4085274249473293312,283.8311326505269,-20.033489545933815,11.50014286301299,83.93243241165982,-33.03984343634115,-33.978947
4087500657432162688,287.2374175158977,-17.536452931435328,20.44534355005453,54.974656592886134,-145.0662857857051,-48.927193
6202164536159538304,224.37370030346082,-36.18120965827531,10.683352033046964,134.70259571275142,20.005816394575703,18.479307
6019275689036870272,250.69435328922043,-37.342934692646196,20.903933888324158,-3.6876511685547992,-93.85395221379471,-9.0111475
5973751818826294272,258.07387846046555,-37.60606500124911,11.086063873134108,-157.21230470112607,-141.84982561909095,-34.028976
5994200433011538816,245.12927643578166,-39.42849459683646,10.599215161519163,-88.59856985276305,-19.20321457270869,-19.127487
6021767663398535936,244.58835699840677,-36.56577819254564,15.684423231150152,37.192472051321374,32.24009663493915,-30.818281
5993163456096892416,246.10170719257002,-40.355644008275796,10.216247799953418,-64.31807451362388,-29.5222118466094,-21.141022
5993815019817123328,244.46460369192374,-40.94859486977664,10.74252043124816,-178.4889598249357,-156.02460917873466,-17.418833
